,Y,y_bedrooms,y_bathrooms,y_waterfront,y_view,y_condition,y_grade,y_sqft_above,y_sqft_living15,y_yr
12108,427000.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,388139.9950391114,-35299898.14441958
12109,290000.0,582167.0,389529.25,0,566681,4,-48628,357673.7688412939,310012.05468487315,-35301102.31454459
12110,222000.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35301102.31454459
12111,315000.0,582167.0,594633.25,0,566681,3,156792,597604.504375,705638.1209049613,-35169224.479159296
12112,371000.0,582167.0,389529.25,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35299898.14441958
12113,279900.0,582167.0,423117.8125,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35243442.9296875
12114,250000.0,582167.0,389529.25,0,566681,2,-48628,515167.99216371187,705638.1209049613,-35287402.22334683
12115,599000.0,720397.0,525669.8125,0,566681,4,156792,395202.71064647526,867379.3392361642,-35276111.667609125
12116,267300.0,582167.0,423117.8125,0,566681,4,-48628,515167.99216371187,466766.6027992289,-35295331.46256143
12117,585000.0,407085.0,423117.8125,0,826681,4,-48628,395202.71064647526,466766.6027992289,-35298944.2033115
12118,350000.0,582167.0,423117.8125,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35287402.22334683
12119,506000.0,582167.0,423117.8125,0,566681,3,156792,447700.77068694844,625515.5128481789,-35299898.14441958
12120,400000.0,886301.0,468498.0,0,566681,4,156792,597604.504375,786259.3963676231,-35299898.14441958
12121,151100.0,582167.0,357727.0,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35237719.23741552
12122,251000.0,582167.0,357727.0,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35237719.23741552
12123,555000.0,720397.0,525669.8125,0,566681,4,156792,447700.77068694844,786259.3963676231,-35276111.667609125
12124,467500.0,582167.0,423117.8125,0,566681,3,-48628,515167.99216371187,545891.72508125,-35197325.24879661
12125,479000.0,720397.0,594633.25,0,566681,3,156792,597604.504375,867379.3392361642,-35197325.24879661
12126,247000.0,821775.0,468498.0,0,566681,5,-48628,357673.7688412939,466766.6027992289,-35299898.14441958
12127,299500.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,310012.05468487315,-35276111.667609125
12128,306888.0,720397.0,389529.25,0,566681,3,-48628,395202.71064647526,625515.5128481789,-35261459.19772801
12129,675000.0,720397.0,594633.25,0,566681,3,451018,934728.8801759753,786259.3963676231,-35169224.479159296
12130,577000.0,407085.0,357727.0,0,566681,4,-48628,395202.71064647526,625515.5128481789,-35293423.53472179
12131,219950.0,582167.0,389529.25,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35295331.46256143
12132,375000.0,582167.0,389529.25,0,566681,3,-165242,395202.71064647526,466766.6027992289,-35197325.24879661
12133,650000.0,720397.0,594633.25,0,566681,5,-48628,447700.77068694844,388139.9950391114,-35293423.53472179
12134,975000.0,582167.0,767935.0,0,566681,2,-165242,515167.99216371187,388139.9950391114,-35127843.86880764
12135,229000.0,195151.0,357727.0,0,566681,3,-165242,334949.11077925126,466766.6027992289,-35215388.722171634
12136,575000.0,821775.0,594633.25,0,566681,3,156792,447700.77068694844,466766.6027992289,-35102930.21335709
12137,815000.0,720397.0,423117.8125,0,1375097,5,451018,447700.77068694844,1031115.227190885,-35299898.14441958
12138,525000.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,705638.1209049613,-35261459.19772801
12139,471000.0,582167.0,594633.25,0,566681,3,156792,447700.77068694844,466766.6027992289,-35169224.479159296
12140,450000.0,720397.0,423117.8125,0,566681,4,156792,395202.71064647526,466766.6027992289,-35293423.53472179
12141,590000.0,582167.0,468498.0,0,566681,4,-48628,447700.77068694844,388139.9950391114,-35222064.104290456
12142,744000.0,720397.0,594633.25,0,566681,3,156792,597604.504375,867379.3392361642,-35169224.479159296
12143,460000.0,720397.0,525669.8125,0,566681,4,451018,695010.2210712119,786259.3963676231,-35243442.9296875
12144,299000.0,821775.0,594633.25,0,566681,4,-48628,395202.71064647526,545891.72508125,-35299898.14441958
12145,231000.0,720397.0,357727.0,0,566681,5,-165242,395202.71064647526,466766.6027992289,-35284541.3192341
12146,195000.0,582167.0,357727.0,0,566681,4,-165242,395202.71064647526,310012.05468487315,-35276111.667609125
12147,305000.0,582167.0,423117.8125,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35261459.19772801
12148,895000.0,720397.0,389529.25,0,566681,4,156792,695010.2210712119,948997.9495105848,-35215388.722171634
12149,1110000.0,720397.0,389529.25,0,566681,3,-48628,515167.99216371187,867379.3392361642,-35298944.2033115
12150,339000.0,407085.0,357727.0,0,566681,4,-48628,357673.7688412939,388139.9950391114,-35284541.3192341
12151,885000.0,720397.0,1116324.8125,0,566681,3,-48628,395202.71064647526,705638.1209049613,-35137758.62493652
12152,375000.0,582167.0,357727.0,0,566681,5,-165242,357673.7688412939,388139.9950391114,-35293423.53472179
12153,367400.0,720397.0,389529.25,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35299898.14441958
12154,700000.0,720397.0,468498.0,0,566681,3,-48628,447700.77068694844,545891.72508125,-35301102.31454459
12155,667000.0,821775.0,525669.8125,0,566681,4,156792,515167.99216371187,625515.5128481789,-35295331.46256143
12156,200000.0,407085.0,357727.0,0,566681,4,-165242,357673.7688412939,388139.9950391114,-35160639.00918645
12157,552775.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,867379.3392361642,-35137758.62493652
12158,452000.0,582167.0,468498.0,0,566681,4,-165242,395202.71064647526,625515.5128481789,-35261459.19772801
12159,418000.0,582167.0,594633.25,0,566681,5,156792,395202.71064647526,545891.72508125,-35276111.667609125
12160,601500.0,582167.0,423117.8125,0,566681,3,156792,447700.77068694844,705638.1209049613,-35169224.479159296
12161,600000.0,582167.0,423117.8125,0,566681,4,156792,447700.77068694844,705638.1209049613,-35222064.104290456
12162,340000.0,720397.0,594633.25,0,566681,3,451018,807384.9699054484,786259.3963676231,-35197325.24879661
12163,310000.0,582167.0,594633.25,0,566681,3,156792,597604.504375,545891.72508125,-35222064.104290456
12164,290000.0,407085.0,423117.8125,0,566681,3,156792,447700.77068694844,545891.72508125,-35287402.22334683
12165,438000.0,407085.0,357727.0,0,566681,3,-48628,447700.77068694844,545891.72508125,-35284541.3192341
12166,718000.0,720397.0,675388.3125,0,566681,5,156792,447700.77068694844,625515.5128481789,-35284541.3192341
12167,200000.0,407085.0,357727.0,0,566681,5,-165242,357673.7688412939,310012.05468487315,-35298944.2033115
12168,479900.0,582167.0,468498.0,0,566681,3,451018,515167.99216371187,625515.5128481789,-35222064.104290456
12169,400000.0,582167.0,594633.25,0,566681,3,451018,515167.99216371187,786259.3963676231,-35243442.9296875
12170,219950.0,582167.0,357727.0,0,566681,4,-48628,357673.7688412939,310012.05468487315,-35301102.31454459
12171,300000.0,582167.0,594633.25,0,566681,3,-48628,447700.77068694844,545891.72508125,-35169224.479159296
12172,437000.0,582167.0,525669.8125,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35299898.14441958
12173,350000.0,720397.0,468498.0,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35287402.22334683
12174,626000.0,720397.0,423117.8125,0,566681,4,-48628,395202.71064647526,545891.72508125,-35301102.31454459
12175,490000.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,705638.1209049613,-35276111.667609125
12176,289000.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,867379.3392361642,-35169224.479159296
12177,595000.0,582167.0,594633.25,0,566681,3,-48628,515167.99216371187,545891.72508125,-35137758.62493652
12178,676000.0,582167.0,525669.8125,0,566681,3,451018,695010.2210712119,786259.3963676231,-35222064.104290456
12179,389000.0,582167.0,423117.8125,0,566681,3,-48628,395202.71064647526,545891.72508125,-35261459.19772801
12180,240000.0,582167.0,468498.0,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35261459.19772801
12181,382500.0,720397.0,594633.25,0,566681,3,156792,597604.504375,625515.5128481789,-35222064.104290456
12182,511555.0,582167.0,468498.0,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35295331.46256143
12183,710500.0,582167.0,423117.8125,0,566681,4,156792,447700.77068694844,466766.6027992289,-35215388.722171634
12184,429000.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,786259.3963676231,-35243442.9296875
12185,170000.0,720397.0,423117.8125,0,566681,4,-48628,515167.99216371187,466766.6027992289,-35299898.14441958
12186,2135000.0,720397.0,872273.3125,0,1375097,4,834050,695010.2210712119,1449181.4632312502,-35276111.667609125
12187,480000.0,821775.0,675388.3125,0,566681,3,-48628,447700.77068694844,705638.1209049613,-35261459.19772801
12188,1665000.0,720397.0,1116324.8125,0,1375097,4,834050,695010.2210712119,948997.9495105848,-35222064.104290456
12189,225000.0,582167.0,357727.0,0,566681,3,-165242,357673.7688412939,310012.05468487315,-35293423.53472179
12190,615000.0,582167.0,423117.8125,0,826681,3,156792,515167.99216371187,786259.3963676231,-35276111.667609125
12191,438950.0,720397.0,594633.25,0,1064837,3,-48628,695010.2210712119,466766.6027992289,-35222064.104290456
12192,242000.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,388139.9950391114,-35299898.14441958
12193,560000.0,582167.0,594633.25,0,566681,3,156792,447700.77068694844,625515.5128481789,-35222064.104290456
12194,857500.0,582167.0,389529.25,0,826681,5,156792,515167.99216371187,466766.6027992289,-35256689.4921875
12195,685000.0,720397.0,594633.25,0,566681,3,451018,807384.9699054484,867379.3392361642,-35197325.24879661
12196,486000.0,720397.0,767935.0,0,566681,4,-48628,597604.504375,625515.5128481789,-35276111.667609125
12197,749000.0,582167.0,594633.25,0,566681,3,451018,695010.2210712119,786259.3963676231,-35243442.9296875
12198,260000.0,582167.0,594633.25,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35243442.9296875
12199,1015000.0,582167.0,423117.8125,0,826681,3,834050,695010.2210712119,867379.3392361642,-35256689.4921875
12200,565000.0,582167.0,423117.8125,0,566681,4,-48628,357673.7688412939,388139.9950391114,-35293423.53472179
12201,355000.0,582167.0,468498.0,0,566681,3,-48628,447700.77068694844,545891.72508125,-35222064.104290456
12202,775000.0,821775.0,468498.0,0,1064837,3,451018,1077042.167278294,705638.1209049613,-35287402.22334683
12203,335000.0,720397.0,525669.8125,0,566681,4,-48628,357673.7688412939,545891.72508125,-35295331.46256143
12204,1300000.0,821775.0,1256038.0,0,826681,3,156792,807384.9699054484,705638.1209049613,-35284541.3192341
12205,545000.0,582167.0,423117.8125,0,566681,4,-48628,515167.99216371187,310012.05468487315,-35127843.86880764
12206,540000.0,582167.0,423117.8125,0,566681,4,-48628,447700.77068694844,466766.6027992289,-35237719.23741552
12207,687500.0,582167.0,423117.8125,0,826681,4,156792,447700.77068694844,786259.3963676231,-35299898.14441958
12208,115000.0,195151.0,468498.0,0,566681,4,-48628,395202.71064647526,388139.9950391114,-35299898.14441958
12209,227000.0,195151.0,468498.0,0,566681,4,-48628,395202.71064647526,388139.9950391114,-35299898.14441958
12210,870000.0,720397.0,594633.25,0,826681,3,451018,934728.8801759753,1449181.4632312502,-35169224.479159296
12211,1190000.0,720397.0,594633.25,0,566681,4,1305888,934728.8801759753,1196845.7847691232,-35243442.9296875
12212,375000.0,720397.0,594633.25,0,566681,3,451018,695010.2210712119,867379.3392361642,-35137758.62493652
12213,902000.0,582167.0,675388.3125,0,826681,3,156792,447700.77068694844,786259.3963676231,-35299898.14441958
12214,269500.0,407085.0,389529.25,0,566681,4,-165242,357673.7688412939,310012.05468487315,-35276111.667609125
12215,570000.0,582167.0,357727.0,0,566681,4,-165242,395202.71064647526,466766.6027992289,-35160639.00918645
12216,359950.0,407085.0,357727.0,0,566681,4,-48628,357673.7688412939,388139.9950391114,-35284541.3192341
12217,1450000.0,720397.0,988403.25,0,566681,3,834050,807384.9699054484,625515.5128481789,-35137758.62493652
12218,615000.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,705638.1209049613,-35169224.479159296
12219,250000.0,720397.0,468498.0,0,566681,4,-48628,597604.504375,545891.72508125,-35299898.14441958
12220,530000.0,720397.0,594633.25,0,566681,3,-48628,807384.9699054484,786259.3963676231,-35169224.479159296
12221,474950.0,582167.0,468498.0,0,566681,3,-48628,597604.504375,625515.5128481789,-35243442.9296875
12222,490000.0,720397.0,468498.0,0,566681,5,-48628,447700.77068694844,466766.6027992289,-35293423.53472179
12223,210000.0,407085.0,389529.25,0,566681,3,-48628,357673.7688412939,310012.05468487315,-35137758.62493652
12224,265500.0,582167.0,357727.0,0,566681,3,-48628,515167.99216371187,545891.72508125,-35301102.31454459
12225,1462500.0,821775.0,872273.3125,0,1064837,3,834050,695010.2210712119,625515.5128481789,-35137758.62493652
12226,310000.0,720397.0,525669.8125,0,566681,3,156792,597604.504375,545891.72508125,-35137758.62493652
12227,324500.0,582167.0,594633.25,0,566681,3,-48628,447700.77068694844,625515.5128481789,-35169224.479159296
12228,599000.0,720397.0,1745927.3125,0,566681,4,-48628,515167.99216371187,545891.72508125,-35299898.14441958
12229,525000.0,720397.0,594633.25,0,566681,3,834050,1077042.167278294,1031115.227190885,-35137758.62493652
12230,400000.0,582167.0,357727.0,0,566681,5,-48628,447700.77068694844,466766.6027992289,-35301102.31454459
12231,887500.0,582167.0,767935.0,0,1064837,3,451018,1077042.167278294,867379.3392361642,-35169224.479159296
12232,344000.0,407085.0,357727.0,0,566681,4,-165242,357673.7688412939,545891.72508125,-35272297.18960294
12233,525000.0,582167.0,594633.25,0,566681,3,451018,695010.2210712119,786259.3963676231,-35222064.104290456
12234,385000.0,582167.0,525669.8125,0,566681,3,156792,597604.504375,545891.72508125,-35276111.667609125
12235,820000.0,720397.0,594633.25,0,566681,3,834050,1077042.167278294,1113731.1722770645,-35197325.24879661
12236,1305000.0,720397.0,988403.25,0,566681,3,1305888,695010.2210712119,948997.9495105848,-35137758.62493652
12237,549000.0,720397.0,525669.8125,0,566681,4,156792,395202.71064647526,625515.5128481789,-35243442.9296875
12238,180000.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35256689.4921875
12239,589000.0,720397.0,594633.25,0,826681,3,156792,807384.9699054484,786259.3963676231,-35197325.24879661
12240,350000.0,582167.0,357727.0,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35298944.2033115
12241,197400.0,582167.0,468498.0,0,566681,4,-48628,395202.71064647526,545891.72508125,-35295331.46256143
12242,267000.0,582167.0,594633.25,0,566681,4,156792,447700.77068694844,545891.72508125,-35243442.9296875
12243,480000.0,582167.0,389529.25,0,566681,3,-48628,447700.77068694844,545891.72508125,-35276111.667609125
12244,650000.0,720397.0,594633.25,0,566681,4,156792,447700.77068694844,625515.5128481789,-35299898.14441958
12245,600000.0,407085.0,357727.0,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35127843.86880764
12246,490000.0,407085.0,423117.8125,0,566681,3,156792,447700.77068694844,545891.72508125,-35137758.62493652
12247,225000.0,582167.0,357727.0,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35299898.14441958
12248,640000.0,582167.0,525669.8125,0,566681,3,156792,515167.99216371187,867379.3392361642,-35299898.14441958
12249,710000.0,582167.0,988403.25,0,566681,3,-48628,515167.99216371187,705638.1209049613,-35169224.479159296
12250,325000.0,582167.0,468498.0,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35243442.9296875
12251,595000.0,582167.0,872273.3125,0,566681,3,451018,597604.504375,786259.3963676231,-35243442.9296875
12252,128750.0,582167.0,357727.0,0,566681,3,-193050,357673.7688412939,232382.7817365143,-35298944.2033115
12253,465000.0,582167.0,525669.8125,0,566681,3,-48628,395202.71064647526,545891.72508125,-35299898.14441958
12254,710000.0,720397.0,423117.8125,0,566681,4,156792,447700.77068694844,545891.72508125,-35284541.3192341
12255,605000.0,720397.0,675388.3125,0,566681,5,-48628,357673.7688412939,310012.05468487315,-35215388.722171634
12256,994000.0,720397.0,594633.25,0,566681,4,834050,934728.8801759753,1031115.227190885,-35295331.46256143
12257,489950.0,582167.0,525669.8125,0,566681,3,156792,515167.99216371187,705638.1209049613,-35261459.19772801
12258,365000.0,582167.0,389529.25,0,566681,3,-48628,395202.71064647526,310012.05468487315,-35298944.2033115
12259,359950.0,582167.0,468498.0,0,566681,4,156792,515167.99216371187,705638.1209049613,-35197325.24879661
12260,495000.0,720397.0,594633.25,0,566681,3,156792,695010.2210712119,786259.3963676231,-35137758.62493652
12261,255000.0,582167.0,389529.25,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35102930.21335709
12262,330000.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,867379.3392361642,-35299898.14441958
12263,450000.0,582167.0,423117.8125,0,566681,4,156792,447700.77068694844,545891.72508125,-35287402.22334683
12264,655000.0,720397.0,594633.25,0,826681,3,451018,1077042.167278294,948997.9495105848,-35137758.62493652
12265,485000.0,720397.0,675388.3125,0,826681,4,451018,597604.504375,867379.3392361642,-35287402.22334683
12266,375000.0,720397.0,423117.8125,0,566681,3,156792,357673.7688412939,545891.72508125,-35276111.667609125
12267,570000.0,720397.0,594633.25,0,566681,3,156792,597604.504375,705638.1209049613,-35169224.479159296
12268,350000.0,582167.0,525669.8125,0,566681,3,156792,395202.71064647526,388139.9950391114,-35197325.24879661
12269,550000.0,582167.0,357727.0,0,1064837,3,-48628,395202.71064647526,625515.5128481789,-35298944.2033115
12270,513000.0,821775.0,468498.0,0,566681,3,-48628,395202.71064647526,545891.72508125,-35295331.46256143
12271,450000.0,720397.0,525669.8125,0,566681,4,-48628,357673.7688412939,388139.9950391114,-35295331.46256143
12272,432500.0,720397.0,423117.8125,0,566681,5,-48628,357673.7688412939,388139.9950391114,-35127843.86880764
12273,432000.0,821775.0,675388.3125,0,1064837,5,-48628,515167.99216371187,705638.1209049613,-35222064.104290456
12274,480000.0,582167.0,525669.8125,0,566681,3,156792,515167.99216371187,545891.72508125,-35261459.19772801
12275,402200.0,582167.0,423117.8125,0,566681,3,-48628,395202.71064647526,545891.72508125,-35261459.19772801
12276,650000.0,582167.0,357727.0,0,566681,4,-165242,447700.77068694844,786259.3963676231,-35298944.2033115
12277,1199500.0,720397.0,594633.25,0,566681,4,451018,934728.8801759753,867379.3392361642,-35243442.9296875
12278,312000.0,582167.0,468498.0,0,566681,4,156792,447700.77068694844,705638.1209049613,-35276111.667609125
12279,610000.0,720397.0,468498.0,0,566681,4,-48628,395202.71064647526,545891.72508125,-35215388.722171634
12280,823000.0,821775.0,423117.8125,0,566681,4,-48628,447700.77068694844,545891.72508125,-35189696.29278433
12281,471000.0,720397.0,423117.8125,0,566681,4,-48628,357673.7688412939,545891.72508125,-35237719.23741552
12282,481015.0,582167.0,525669.8125,0,566681,3,156792,447700.77068694844,466766.6027992289,-35243442.9296875
12283,1959000.0,821775.0,1570839.25,0,660629,4,1305888,1795987.0590439753,1113731.1722770645,-35243442.9296875
12284,624000.0,720397.0,872273.3125,0,566681,3,156792,447700.77068694844,625515.5128481789,-35261459.19772801
12285,480000.0,720397.0,594633.25,0,566681,3,-48628,395202.71064647526,545891.72508125,-35287402.22334683
12286,815000.0,582167.0,389529.25,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35301102.31454459
12287,1650000.0,720397.0,525669.8125,0,566681,4,1305888,807384.9699054484,948997.9495105848,-35295331.46256143
12288,180000.0,582167.0,357727.0,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35284541.3192341
12289,156601.0,407085.0,423117.8125,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35243442.9296875
12290,374950.0,720397.0,594633.25,0,566681,3,156792,695010.2210712119,867379.3392361642,-35169224.479159296
12291,368000.0,407085.0,389529.25,0,566681,5,-165242,357673.7688412939,545891.72508125,-35160639.00918645
12292,550000.0,582167.0,468498.0,0,566681,3,-48628,447700.77068694844,388139.9950391114,-35298944.2033115
12293,198000.0,582167.0,423117.8125,0,566681,3,-48628,395202.71064647526,310012.05468487315,-35261459.19772801
12294,345000.0,582167.0,423117.8125,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35287402.22334683
12295,1712750.0,821775.0,594633.25,0,566681,5,451018,515167.99216371187,1196845.7847691232,-35299898.14441958
12296,185900.0,582167.0,357727.0,0,566681,4,-193050,357673.7688412939,388139.9950391114,-35160639.00918645
12297,950000.0,582167.0,675388.3125,0,826681,5,451018,515167.99216371187,867379.3392361642,-35276111.667609125
12298,995000.0,720397.0,1570839.25,0,826681,3,834050,807384.9699054484,1031115.227190885,-35197325.24879661
12299,345000.0,407085.0,357727.0,0,566681,3,-48628,357673.7688412939,545891.72508125,-35284541.3192341
12300,741000.0,720397.0,675388.3125,0,566681,3,-48628,395202.71064647526,545891.72508125,-35299898.14441958
12301,737000.0,407085.0,525669.8125,0,566681,3,156792,597604.504375,545891.72508125,-35137758.62493652
12302,668750.0,720397.0,594633.25,0,826681,3,156792,447700.77068694844,625515.5128481789,-35295331.46256143
12303,575000.0,582167.0,423117.8125,0,566681,5,156792,447700.77068694844,786259.3963676231,-35276111.667609125
12304,280000.0,720397.0,468498.0,0,566681,5,156792,357673.7688412939,466766.6027992289,-35276111.667609125
12305,583000.0,582167.0,389529.25,0,566681,3,-48628,515167.99216371187,466766.6027992289,-35301102.31454459
12306,196000.0,582167.0,525669.8125,0,566681,1,-48628,395202.71064647526,545891.72508125,-35295331.46256143
12307,349950.0,582167.0,594633.25,0,566681,3,156792,447700.77068694844,705638.1209049613,-35222064.104290456
12308,429000.0,720397.0,357727.0,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35189696.29278433
12309,270000.0,821775.0,594633.25,0,566681,4,-48628,395202.71064647526,625515.5128481789,-35295331.46256143
12310,385000.0,886301.0,1256038.0,0,566681,3,-48628,395202.71064647526,705638.1209049613,-35287402.22334683
12311,535000.0,195151.0,357727.0,0,1064837,4,-48628,357673.7688412939,545891.72508125,-35160639.00918645
12312,352500.0,582167.0,423117.8125,0,566681,3,-48628,357673.7688412939,625515.5128481789,-35299898.14441958
12313,624000.0,582167.0,423117.8125,0,566681,4,-48628,357673.7688412939,466766.6027992289,-35237719.23741552
12314,215000.0,821775.0,389529.25,0,566681,3,-48628,515167.99216371187,466766.6027992289,-35299898.14441958
12315,870000.0,720397.0,767935.0,0,826681,3,451018,807384.9699054484,1113731.1722770645,-35261459.19772801
12316,440000.0,720397.0,594633.25,0,566681,3,156792,695010.2210712119,786259.3963676231,-35137758.62493652
12317,518000.0,407085.0,389529.25,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35169224.479159296
12318,259500.0,582167.0,525669.8125,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35222064.104290456
12319,795127.0,720397.0,872273.3125,0,566681,3,834050,934728.8801759753,1113731.1722770645,-35222064.104290456
12320,290000.0,582167.0,357727.0,0,566681,4,-48628,357673.7688412939,466766.6027992289,-35301102.31454459
12321,385000.0,720397.0,767935.0,0,566681,3,-48628,597604.504375,545891.72508125,-35102930.21335709
12322,259950.0,407085.0,357727.0,0,566681,3,-165242,357673.7688412939,310012.05468487315,-35298944.2033115
12323,330000.0,407085.0,594633.25,0,566681,3,156792,395202.71064647526,388139.9950391114,-35197325.24879661
12324,280000.0,582167.0,357727.0,0,566681,3,-165242,357673.7688412939,310012.05468487315,-35298944.2033115
12325,595000.0,720397.0,594633.25,0,566681,3,156792,515167.99216371187,786259.3963676231,-35243442.9296875
12326,925900.0,720397.0,1116324.8125,0,566681,3,834050,1234324.658865536,1196845.7847691232,-35169224.479159296
12327,499000.0,582167.0,525669.8125,0,566681,3,156792,597604.504375,786259.3963676231,-35276111.667609125
12328,325000.0,720397.0,594633.25,0,566681,3,156792,515167.99216371187,625515.5128481789,-35222064.104290456
12329,895000.0,821775.0,594633.25,0,566681,4,451018,447700.77068694844,786259.3963676231,-35301102.31454459
12330,162248.0,407085.0,357727.0,0,566681,4,-165242,357673.7688412939,232382.7817365143,-35293423.53472179
12331,1072500.0,582167.0,525669.8125,0,1375097,3,156792,515167.99216371187,625515.5128481789,-35222064.104290456
12332,430000.0,582167.0,389529.25,0,566681,3,-48628,357673.7688412939,545891.72508125,-35299898.14441958
12333,615500.0,582167.0,389529.25,0,566681,3,-48628,357673.7688412939,545891.72508125,-35299898.14441958
12334,260000.0,582167.0,357727.0,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35298944.2033115
12335,295000.0,720397.0,468498.0,0,566681,4,-48628,515167.99216371187,625515.5128481789,-35287402.22334683
12336,1186040.0,582167.0,423117.8125,0,566681,3,451018,447700.77068694844,625515.5128481789,-35169224.479159296
12337,749950.0,720397.0,594633.25,0,826681,3,451018,515167.99216371187,867379.3392361642,-35137758.62493652
12338,175000.0,886301.0,357727.0,0,566681,3,-165242,395202.71064647526,310012.05468487315,-35256689.4921875
12339,415000.0,886301.0,357727.0,0,566681,3,-165242,395202.71064647526,310012.05468487315,-35256689.4921875
12340,190000.0,582167.0,357727.0,0,566681,4,-165242,395202.71064647526,388139.9950391114,-35301102.31454459
12341,625000.0,582167.0,423117.8125,0,566681,5,-48628,395202.71064647526,545891.72508125,-35189696.29278433
12342,420000.0,582167.0,525669.8125,0,566681,3,-48628,515167.99216371187,545891.72508125,-35197325.24879661
12343,339900.0,720397.0,389529.25,0,826681,3,-48628,395202.71064647526,705638.1209049613,-35295331.46256143
12344,160000.0,407085.0,357727.0,0,566681,3,156792,395202.71064647526,545891.72508125,-35261459.19772801
12345,353000.0,720397.0,594633.25,0,566681,3,-48628,515167.99216371187,545891.72508125,-35169224.479159296
12346,390000.0,582167.0,468498.0,0,566681,3,156792,357673.7688412939,545891.72508125,-35261459.19772801
12347,675000.0,720397.0,594633.25,0,826681,3,156792,515167.99216371187,705638.1209049613,-35287402.22334683
12348,400000.0,582167.0,594633.25,0,566681,3,-48628,597604.504375,705638.1209049613,-35137758.62493652
12349,1340000.0,720397.0,988403.25,0,1064837,3,834050,597604.504375,705638.1209049613,-35169224.479159296
12350,1650000.0,720397.0,594633.25,0,660629,5,156792,447700.77068694844,1113731.1722770645,-35298944.2033115
12351,1000000.0,821775.0,767935.0,0,566681,5,156792,597604.504375,786259.3963676231,-35261459.19772801
12352,850000.0,821775.0,988403.25,0,566681,5,156792,597604.504375,786259.3963676231,-35287402.22334683
12353,275000.0,582167.0,389529.25,0,566681,4,-165242,357673.7688412939,466766.6027992289,-35261459.19772801
12354,450000.0,582167.0,594633.25,0,566681,3,156792,447700.77068694844,466766.6027992289,-35169224.479159296
12355,305000.0,720397.0,423117.8125,0,660629,4,156792,395202.71064647526,786259.3963676231,-35301102.31454459
12356,643002.0,582167.0,594633.25,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35256689.4921875
12357,468000.0,407085.0,423117.8125,0,566681,3,156792,447700.77068694844,545891.72508125,-35276111.667609125
12358,324950.0,720397.0,594633.25,0,566681,3,-48628,515167.99216371187,625515.5128481789,-35169224.479159296
12359,290000.0,582167.0,468498.0,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35243442.9296875
12360,488500.0,582167.0,468498.0,0,566681,4,-48628,357673.7688412939,545891.72508125,-35261459.19772801
12361,367950.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35298944.2033115
12362,285000.0,407085.0,357727.0,0,566681,2,-165242,357673.7688412939,466766.6027992289,-35301102.31454459
12363,417000.0,582167.0,675388.3125,0,566681,3,156792,515167.99216371187,545891.72508125,-35222064.104290456
12364,1115000.0,720397.0,594633.25,0,566681,4,834050,597604.504375,948997.9495105848,-35276111.667609125
12365,1550000.0,720397.0,1256038.0,0,1064837,3,1305888,934728.8801759753,1031115.227190885,-35276111.667609125
12366,604000.0,582167.0,594633.25,0,826681,3,834050,934728.8801759753,1280459.0646670614,-35197325.24879661
