,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,yr
10183,419990.0,3.0,2.5,2.0,0,0,3,8,1150,540,1540,1689,2014
10184,725000.0,4.0,2.5,2.0,0,0,4,10,3040,0,2990,35416,1987
10185,275000.0,3.0,2.5,2.0,0,0,3,7,2710,0,2720,5733,2003
10186,445000.0,3.0,2.25,1.0,0,0,3,7,1190,0,1630,14405,1984
10187,510000.0,3.0,2.5,2.0,0,0,3,9,2300,0,2480,16650,1995
10188,330000.0,4.0,1.0,1.0,0,0,3,7,1360,0,1540,10283,1955
10189,270000.0,3.0,1.0,1.0,0,0,5,6,750,750,1050,9100,1942
10190,495000.0,4.0,2.0,1.0,0,0,4,7,1230,380,1180,6120,1941
10191,225000.0,4.0,1.75,2.0,0,0,3,7,1420,0,1420,10300,2001
10192,716528.0,3.0,1.5,1.0,0,0,4,7,1050,700,1750,5400,1952
10193,260000.0,3.0,2.5,2.0,0,0,4,7,1510,0,1520,6000,1991
10194,471000.0,4.0,2.5,2.0,0,0,3,8,2330,0,2430,8175,1998
10195,690000.0,5.0,3.5,2.0,0,2,3,8,1930,760,2080,4900,1984
10196,548000.0,5.0,1.5,1.5,0,0,3,7,1700,0,1460,7194,1937
10197,505000.0,3.0,1.0,1.0,0,0,4,7,880,140,1580,5376,1928
10198,325000.0,3.0,1.0,1.0,0,0,3,7,1160,0,1220,10500,1966
10199,682000.0,4.0,2.25,2.0,0,0,4,8,2450,0,2410,35378,1980
10200,605000.0,3.0,2.25,2.0,0,0,3,8,2010,0,2240,9357,1985
10201,276200.0,2.0,1.75,1.0,0,0,4,8,1370,0,1370,4686,1975
10202,530000.0,3.0,1.0,1.5,0,0,3,7,1370,0,1220,3030,1906
10203,245000.0,3.0,3.0,1.0,0,0,3,7,1440,550,1670,9600,1988
10204,654950.0,4.0,2.5,2.0,0,0,3,9,2790,0,2890,42421,1987
10205,221900.0,2.0,1.0,1.0,0,0,3,6,780,0,1860,10124,1939
10206,466000.0,4.0,2.0,1.0,0,2,4,8,1340,900,1930,5250,1926
10207,383150.0,3.0,2.0,1.0,0,0,3,8,2210,0,2570,6497,2003
10208,657100.0,4.0,1.0,1.0,0,0,3,7,1050,340,1810,4240,1924
10209,539000.0,3.0,2.0,2.0,0,0,3,8,1800,0,2290,51400,1988
10210,400000.0,6.0,3.0,1.0,0,0,4,8,1660,1660,2330,15360,1977
10211,215000.0,4.0,2.5,1.0,0,0,5,6,980,980,1160,7685,1931
10212,489000.0,2.0,1.0,1.0,0,0,4,7,850,0,1450,4015,1927
10213,649000.0,4.0,2.5,2.0,0,0,3,10,2980,0,3080,9810,1994
10214,700000.0,4.0,1.75,1.0,0,0,4,8,1320,660,2310,10800,1953
10215,268500.0,2.0,1.0,1.0,0,0,4,6,790,0,1470,8424,1953
10216,515000.0,3.0,2.5,2.0,0,0,3,7,1800,0,2106,5618,1996
10217,685000.0,4.0,2.0,1.0,0,0,3,9,2260,0,2650,9900,1978
10218,305000.0,2.0,1.5,2.0,0,0,3,7,800,0,1320,2742,2006
10219,950000.0,4.0,2.0,1.5,0,2,3,8,2090,400,2910,5000,1926
10220,292500.0,4.0,2.5,2.0,0,0,3,7,1610,0,1834,4604,2006
10221,270000.0,4.0,1.75,1.0,0,0,5,7,1100,750,2260,8581,1956
10222,450000.0,4.0,1.75,1.0,0,0,5,7,1100,750,2260,8581,1956
10223,535000.0,4.0,1.0,1.5,0,0,3,7,1920,0,1600,6470,1920
10224,550000.0,3.0,2.5,2.0,0,0,3,8,1740,0,1910,3075,2000
10225,457500.0,3.0,2.25,2.0,0,0,3,8,980,450,2210,4000,1996
10226,136500.0,3.0,1.5,1.0,0,0,3,6,1420,0,1200,8580,1962
10227,224097.0,3.0,1.5,1.0,0,0,3,6,1420,0,1200,8580,1962
10228,254000.0,3.0,2.5,2.0,0,0,3,7,1560,0,1360,10608,1994
10229,335000.0,4.0,2.25,1.0,0,0,3,7,1230,800,1830,13800,1963
10230,594950.0,5.0,2.5,2.0,0,0,3,9,3280,0,3360,7242,2012
10231,350000.0,3.0,1.75,1.0,0,0,3,8,1360,0,1570,16817,1983
10232,169950.0,3.0,1.0,1.0,0,0,3,7,1180,0,1220,9894,1970
10233,432500.0,3.0,2.5,1.0,0,0,3,8,1340,600,2080,9600,1979
10234,440000.0,2.0,1.75,2.0,0,0,3,7,1300,0,1350,4013,1948
10235,233703.0,3.0,2.25,2.0,0,0,3,7,1650,0,1510,3994,1985
10236,310000.0,3.0,1.5,2.0,0,0,3,7,1140,0,1150,3592,1988
10237,735000.0,3.0,2.5,2.0,0,0,3,10,2540,0,2870,6631,1998
10238,730000.0,4.0,2.75,2.0,0,0,3,10,3440,0,2560,8315,2014
10239,257000.0,3.0,1.75,1.0,0,0,3,7,1200,600,980,6000,1961
10240,485000.0,2.0,2.25,3.0,0,0,3,8,1260,0,1330,1300,2004
10241,899000.0,4.0,2.25,1.0,0,2,3,8,1440,930,3280,8843,1959
10242,279000.0,3.0,1.0,1.5,0,0,3,7,1520,0,1560,8160,1952
10243,225000.0,4.0,2.0,1.0,0,0,4,7,1050,700,1640,7245,1974
10244,1355000.0,3.0,1.5,2.0,0,2,5,8,1880,800,2280,5947,1913
10245,355000.0,3.0,2.5,2.0,0,0,3,7,1590,0,1590,3702,2000
10246,382500.0,4.0,1.75,1.0,0,0,4,7,1560,0,2080,8000,1967
10247,324360.0,3.0,2.5,2.0,0,0,4,8,2000,0,1930,9202,1992
10248,315000.0,3.0,1.75,1.5,0,0,3,8,2380,0,2320,8500,1966
10249,426000.0,2.0,1.0,2.0,0,0,3,7,2230,0,1870,8649,1951
10250,395000.0,5.0,2.5,2.0,0,0,3,8,2820,0,2610,6306,2003
10251,212644.0,3.0,1.0,1.5,0,0,5,5,1570,0,1330,9650,1922
10252,510000.0,3.0,3.0,2.0,0,2,5,8,1845,0,2100,7650,1947
10253,85000.0,2.0,1.0,1.0,0,0,3,6,830,0,1160,7680,1939
10254,235000.0,2.0,1.0,1.0,0,0,3,6,830,0,1160,7680,1939
10255,295000.0,4.0,2.5,2.0,0,0,3,8,2030,0,2030,5784,2001
10256,720001.0,3.0,2.5,1.5,0,0,4,7,1430,0,1740,4275,1910
10257,313950.0,3.0,1.0,1.0,0,0,4,6,860,650,1510,5712,1940
10258,415000.0,3.0,1.0,1.0,0,0,4,6,860,650,1510,5712,1940
10259,305000.0,3.0,1.75,1.0,0,0,3,8,1610,0,2010,9271,1981
10260,625000.0,3.0,1.5,1.5,0,0,3,8,1250,350,1540,3976,1906
10261,490000.0,3.0,1.0,1.0,0,0,4,7,1420,0,1530,8208,1961
10262,269950.0,3.0,2.0,2.0,0,0,4,8,1660,0,1490,8641,1987
10263,2700000.0,5.0,4.0,2.0,1,4,3,8,3230,1000,2660,27295,1985
10264,829000.0,4.0,3.0,2.5,0,0,5,9,2910,400,1440,3750,1900
10265,635000.0,4.0,2.5,1.0,0,0,4,7,2470,0,2490,40894,1987
10266,217500.0,3.0,1.0,1.0,0,0,3,7,1040,0,1510,11100,1959
10267,270000.0,4.0,1.75,1.0,0,0,3,7,1050,800,1450,7250,1965
10268,1245000.0,3.0,3.0,2.0,0,2,3,8,2790,1820,2160,5000,1999
10269,480000.0,4.0,2.5,2.0,0,0,3,8,2480,0,2270,5115,2007
10270,575000.0,3.0,1.75,1.0,0,2,3,8,1170,960,2020,5000,1954
10271,426950.0,4.0,2.75,2.0,0,0,3,7,2350,0,2014,6365,2001
10272,125000.0,3.0,1.0,1.0,0,0,3,6,920,0,1010,7420,1960
10273,208000.0,3.0,1.0,1.0,0,0,3,6,920,0,1010,7420,1960
10274,325000.0,4.0,2.0,1.0,0,0,4,7,900,880,1550,8900,1976
10275,597157.0,7.0,4.0,1.0,0,0,4,8,2690,0,1840,10836,1960
10276,728725.0,4.0,2.5,2.5,0,2,3,8,3010,0,2140,3840,2006
10277,708000.0,5.0,2.0,1.0,0,0,3,8,1910,1270,2440,9750,1968
10278,1300000.0,4.0,3.0,2.0,0,0,3,11,4120,0,4390,14684,2005
10279,405000.0,3.0,1.0,1.0,0,0,4,7,1280,0,1320,10875,1977
10280,550000.0,4.0,2.75,1.5,0,0,3,7,1400,290,1820,6090,1945
10281,451000.0,4.0,2.5,2.0,0,0,3,7,2320,0,2060,5395,2006
10282,540500.0,5.0,3.75,2.0,0,0,3,8,3090,0,2790,7425,2014
10283,1025000.0,5.0,3.5,2.0,0,2,3,11,5050,0,4570,16500,2001
10284,218000.0,4.0,1.0,1.0,0,0,3,7,950,690,1360,9750,1963
10285,562000.0,4.0,2.25,1.0,0,0,3,8,1540,630,2040,7700,1974
10286,401500.0,4.0,2.5,2.0,0,0,4,8,2280,860,1910,14300,1977
10287,196700.0,2.0,1.0,1.0,0,0,3,7,1090,0,1090,11700,1954
10288,583000.0,3.0,1.75,1.0,0,0,4,8,1480,450,2320,10000,1975
10289,309900.0,5.0,2.5,1.0,0,0,4,7,1400,700,2200,14602,1974
10290,485000.0,4.0,3.0,2.0,0,0,3,9,3110,0,3080,14735,1995
10291,465000.0,3.0,1.0,1.0,0,0,4,6,930,0,1210,3348,1926
10292,595000.0,4.0,2.25,2.0,0,0,4,8,2050,0,2010,8037,1984
10293,254000.0,3.0,1.0,1.0,0,0,4,6,1160,0,1160,7560,1958
10294,488500.0,3.0,2.75,2.0,0,0,3,7,1820,0,1950,8851,1994
10295,260000.0,4.0,2.5,2.0,0,0,3,8,2110,0,2040,8800,1977
10296,166000.0,2.0,1.0,1.0,0,0,4,6,870,0,1350,6850,1944
10297,440000.0,2.0,1.5,1.0,0,2,3,6,1080,0,2080,5800,1923
10298,375000.0,3.0,2.0,2.0,0,0,5,6,1260,0,1260,7595,1943
10299,529500.0,2.0,1.0,1.0,0,0,4,6,780,120,1270,5520,1944
10300,338000.0,2.0,1.0,1.0,0,0,4,6,750,0,1470,6374,1934
10301,335620.0,3.0,2.25,1.0,0,0,3,8,1340,460,2000,15233,1986
10302,464000.0,4.0,2.25,1.0,0,0,3,9,1690,530,2110,15280,1978
10303,354000.0,2.0,1.0,1.0,0,0,4,6,1390,0,1290,7740,1925
10304,601000.0,4.0,3.5,2.0,0,0,3,8,1660,500,1230,3840,1998
10305,285000.0,3.0,2.25,1.0,0,0,3,8,1370,470,1870,8992,1979
10306,462500.0,2.0,2.0,2.0,0,0,3,7,1690,0,1540,4200,1906
10307,350000.0,4.0,2.5,2.0,0,0,4,8,2650,0,2340,8777,1989
10308,329000.0,4.0,1.0,1.0,0,0,3,7,1120,0,1480,3844,1972
10309,312500.0,4.0,2.5,1.0,0,0,3,7,1320,1180,1460,9005,2008
10310,370000.0,4.0,2.5,2.0,0,0,3,7,2220,0,2220,5338,2001
10311,399900.0,3.0,1.75,1.0,0,0,3,7,1260,0,1460,7865,1979
10312,398000.0,3.0,1.0,1.5,0,0,4,6,1480,0,1200,6550,1925
10313,550500.0,2.0,1.5,1.0,0,2,4,7,830,100,1920,4152,1909
10314,709000.0,3.0,2.75,1.5,0,0,4,8,1870,910,1700,7200,1913
10315,402000.0,5.0,2.75,1.0,0,0,3,7,1700,1070,1720,7620,1965
10316,450000.0,3.0,1.5,1.0,0,0,3,7,1530,0,1800,11407,1952
10317,524000.0,3.0,2.25,1.0,0,0,3,8,1440,700,2060,6720,1961
10318,800000.0,4.0,2.75,1.0,0,4,3,10,2400,2200,3740,114562,1989
10319,185000.0,4.0,1.0,1.0,0,0,3,7,1230,530,1180,10407,1966
10320,365000.0,4.0,1.0,1.0,0,0,3,7,1230,530,1180,10407,1966
10321,925000.0,4.0,2.5,2.0,0,0,3,9,3110,0,2850,7254,1989
10322,714000.0,3.0,1.75,1.0,0,0,4,8,1520,740,2530,10176,1968
10323,495000.0,3.0,2.0,1.0,0,0,5,7,1460,0,1620,8421,1972
10324,535000.0,3.0,2.25,1.0,0,0,3,7,1230,820,1760,7200,1990
10325,880000.0,4.0,2.5,1.0,0,0,3,8,2340,0,2650,13500,2007
10326,150000.0,3.0,1.5,1.0,0,0,4,6,1230,0,850,6714,1949
10327,554500.0,3.0,2.25,1.0,0,0,4,8,1420,460,2060,7280,1972
10328,520000.0,3.0,1.75,1.5,0,0,5,7,1280,0,980,3880,1916
10329,839990.0,4.0,2.75,2.0,0,0,3,9,3660,0,3625,5639,2014
10330,500000.0,3.0,2.5,2.0,0,0,3,7,1650,0,1650,4193,2003
10331,305000.0,2.0,1.0,1.5,0,0,4,6,1960,0,1650,19200,1936
10332,247800.0,3.0,2.5,2.0,0,0,3,7,1580,0,1610,1917,2003
10333,344200.0,4.0,2.5,2.0,0,0,3,8,2490,0,2690,6012,2000
10334,459950.0,4.0,2.5,2.0,0,0,3,8,2000,0,2040,6520,2003
10335,229900.0,4.0,1.75,1.0,0,0,4,7,1550,0,1500,11272,1967
10336,750000.0,4.0,2.25,1.0,0,1,3,8,1950,870,2890,9602,1974
10337,509000.0,4.0,2.5,1.0,0,0,3,9,1840,760,2250,7691,1983
10338,680000.0,4.0,1.0,1.0,0,4,4,8,1640,560,3250,17153,1956
10339,661500.0,5.0,2.5,1.0,0,0,4,7,1490,1010,1960,8325,1977
10340,370000.0,2.0,1.0,3.0,0,0,3,7,1270,0,1140,1442,2000
10341,785000.0,4.0,2.75,1.0,0,0,4,8,2410,490,2620,12240,1978
10342,355000.0,2.0,1.0,1.0,0,0,3,7,840,0,1250,6720,1952
10343,446000.0,4.0,2.0,1.0,0,0,4,7,970,970,960,6350,1951
10344,830000.0,5.0,3.5,2.0,0,0,3,8,3490,0,3070,7829,1996
10345,324000.0,3.0,2.5,2.0,0,0,3,8,1940,0,1940,7131,1990
10346,500000.0,4.0,2.25,2.0,0,0,3,8,2490,0,2030,12611,1981
10347,745000.0,3.0,1.0,1.0,0,0,4,7,1390,0,2290,9112,1951
10348,1197000.0,4.0,2.5,2.0,0,0,4,8,2620,1320,1790,4407,1921
10349,385000.0,2.0,2.5,1.0,0,0,3,8,1130,630,1760,4200,1988
10350,565000.0,3.0,2.25,1.0,0,0,3,8,1510,1050,1980,8040,1958
10351,465000.0,4.0,2.5,1.0,0,0,4,8,1420,880,2010,7314,1979
10352,401000.0,3.0,3.25,3.0,0,0,3,8,1770,0,1860,2210,2001
10353,385000.0,3.0,1.75,1.0,0,0,4,8,1630,680,2350,13300,1978
10354,395000.0,3.0,2.5,2.0,0,0,4,8,2310,0,2230,5324,1989
10355,245000.0,5.0,1.5,1.5,0,0,3,6,2000,0,960,9239,1946
10356,500000.0,3.0,2.0,1.0,0,0,3,7,890,650,1540,3600,1994
10357,334000.0,5.0,1.75,1.0,0,0,4,7,1750,840,1820,7521,1979
10358,550000.0,3.0,1.0,1.0,0,0,4,7,980,0,2100,10960,1953
10359,216000.0,3.0,1.0,1.0,0,0,4,7,1180,550,1830,8890,1961
10360,340500.0,3.0,2.5,3.0,0,0,4,8,2510,560,2220,4000,1928
10361,375000.0,4.0,2.25,2.0,0,0,4,8,2100,0,2000,12090,1975
10362,600000.0,3.0,2.75,1.0,0,3,3,8,1580,500,2175,7568,1966
10363,375000.0,4.0,1.75,1.0,0,0,4,7,1250,640,1870,8270,1960
10364,536500.0,4.0,1.75,1.5,0,0,5,7,1450,550,1430,4000,1926
10365,599900.0,3.0,3.0,2.0,0,0,4,8,1760,1270,2810,36205,1984
10366,750000.0,2.0,1.5,1.0,0,0,5,7,1110,0,1670,5400,1904
10367,355000.0,3.0,1.0,1.0,0,0,3,7,1170,480,1690,8125,1955
10368,590000.0,3.0,2.0,1.0,0,0,4,7,910,500,1330,6050,1947
10369,680000.0,2.0,1.0,1.0,0,0,4,7,1070,1070,1560,6000,1946
10370,429000.0,3.0,2.5,2.0,0,0,3,8,1860,0,2420,8542,1994
10371,581000.0,2.0,1.0,1.0,0,0,4,7,1170,0,1560,4586,1909
10372,463800.0,3.0,1.5,1.0,0,0,4,7,980,0,1470,7350,1968
10373,2983000.0,5.0,5.5,2.0,0,3,3,13,6290,1110,6110,26442,2001
10374,443000.0,5.0,1.75,1.5,0,0,3,8,1650,0,1740,4000,1902
10375,276200.0,3.0,2.5,1.0,0,0,3,7,1180,300,1690,7396,1986
10376,630000.0,5.0,3.5,2.0,0,0,3,9,2960,1100,1730,11711,2001
10377,570000.0,3.0,1.75,2.0,0,0,5,7,1370,0,1560,3927,1927
10378,979700.0,4.0,2.25,2.0,0,2,3,10,2380,100,3030,5600,1929
10379,730000.0,4.0,2.5,1.5,0,0,4,8,1730,300,1980,4080,1921
10380,268450.0,5.0,2.25,1.0,0,0,4,7,1100,1100,1780,9680,1963
10381,490000.0,3.0,1.75,1.0,0,0,3,7,1270,500,1690,8880,1962
10382,808000.0,3.0,2.5,1.0,0,3,5,8,1750,800,2180,5200,1957
10383,350000.0,3.0,1.0,1.0,0,0,4,7,1250,0,1660,9621,1969
10384,695000.0,4.0,1.75,1.0,0,2,3,8,1390,1000,2210,6260,1957
10385,1228000.0,4.0,2.5,2.0,0,4,3,11,4280,1450,3310,17628,1991
10386,309950.0,1.0,1.0,1.5,0,0,3,7,1120,0,2330,9290,1950
10387,134000.0,3.0,1.0,1.0,0,0,4,6,650,620,1200,9415,1942
10388,645500.0,4.0,2.5,2.0,0,0,3,10,2390,0,2630,9258,1988
10389,750000.0,3.0,2.0,1.5,0,0,3,7,1540,220,1760,5943,1927
10390,1399000.0,3.0,2.5,2.0,0,0,3,9,2110,450,2690,4800,2003
10391,344900.0,4.0,1.75,1.0,0,0,4,7,1100,720,1700,8500,1955
10392,601450.0,2.0,3.25,3.0,0,0,3,8,1840,0,1910,2500,2001
10393,575000.0,4.0,2.0,2.0,0,0,3,8,1700,110,1470,4400,1909
10394,405000.0,3.0,1.75,1.0,0,1,4,7,1570,900,2600,9620,1962
10395,518000.0,4.0,2.75,2.0,0,0,3,9,2520,0,2330,14007,1999
10396,265000.0,2.0,1.0,1.0,0,0,3,7,1600,0,1580,7440,1947
10397,180000.0,3.0,1.0,1.0,0,0,5,6,1280,0,1060,4875,1969
10398,285000.0,3.0,2.5,2.0,0,0,3,7,1590,0,1580,7500,1985
10399,433000.0,3.0,2.75,1.0,0,0,3,7,1000,1000,1440,7200,2014
10400,399000.0,3.0,1.75,1.0,0,0,3,8,1350,430,2180,11440,1977
10401,565000.0,3.0,2.5,2.0,0,0,5,7,1700,0,1700,7566,1966
10402,406500.0,3.0,1.5,1.0,0,0,3,7,1970,0,2240,10080,1966
10403,420000.0,4.0,1.75,1.0,0,0,4,7,1090,850,1700,8360,1955
10404,965000.0,4.0,3.5,1.5,0,0,3,8,2290,1000,1790,6000,2004
10405,1375000.0,4.0,3.5,2.0,0,0,3,10,2460,1040,3160,5997,1996
10406,353950.0,5.0,2.25,2.0,0,0,4,8,3260,0,2070,7962,1982
10407,847700.0,5.0,3.25,2.0,0,0,3,10,3860,370,2980,10997,1996
10408,185000.0,5.0,1.0,1.5,0,0,3,6,1090,500,1370,8040,1942
10409,269000.0,2.0,1.5,1.0,0,0,4,7,1010,0,1290,6000,1923
10410,422800.0,3.0,1.75,1.0,0,0,3,7,1340,480,1900,8112,1976
10411,379950.0,2.0,1.0,1.0,0,0,3,7,870,0,1240,5709,1947
10412,525000.0,3.0,2.0,1.0,0,0,3,7,1200,420,1540,7565,1969
10413,810000.0,4.0,3.5,2.0,0,2,3,9,3980,0,2220,65775,2006
10414,209950.0,4.0,1.0,1.0,0,0,3,6,1630,0,1190,8989,1962
10415,439950.0,3.0,2.0,2.0,0,0,3,8,1010,220,1610,1873,2003
10416,554820.0,4.0,2.0,1.0,0,2,3,8,2210,1300,2530,16143,1982
10417,359000.0,4.0,2.5,2.0,0,0,3,7,2160,0,2160,4496,2002
10418,242500.0,3.0,1.0,1.0,0,0,3,6,1020,0,1160,6901,1941
10419,330000.0,3.0,1.75,1.0,0,0,4,7,1590,0,1600,9272,1954
10420,740000.0,3.0,2.25,2.0,0,3,4,10,2190,1250,3470,40185,1979
10421,630000.0,5.0,1.0,2.0,0,0,3,7,3020,0,1350,1307,1901
10422,750000.0,3.0,1.75,1.0,0,3,4,8,1360,920,2280,5200,1941
10423,695000.0,4.0,2.5,2.0,0,0,3,9,2790,0,2790,6270,1999
10424,109000.0,2.0,0.5,1.0,0,0,3,5,580,0,1570,5040,1941
10425,389000.0,3.0,1.5,1.0,0,0,5,7,1080,950,2210,10075,1961
10426,447000.0,2.0,1.0,1.0,0,0,5,6,850,0,1630,3000,1924
10427,1200000.0,3.0,2.0,1.0,0,0,2,7,2480,0,2400,11340,1955
10428,315000.0,3.0,1.75,1.0,0,0,4,7,1010,0,1080,10619,1977
10429,640000.0,3.0,2.5,2.0,0,0,3,10,2420,0,2500,9320,1988
10430,570000.0,3.0,2.25,2.0,0,0,3,9,2180,0,2300,9298,1984
10431,495000.0,3.0,2.75,2.0,0,0,3,8,1830,0,1530,16988,1997
10432,449500.0,5.0,2.75,1.0,0,0,4,7,1200,840,1530,7488,1969
10433,1084500.0,4.0,2.75,2.0,0,0,3,9,1840,800,2010,5000,2004
10434,294950.0,2.0,1.0,1.0,0,0,3,7,1060,0,1530,10728,1952
10435,170500.0,3.0,1.0,1.0,0,0,3,7,1040,600,2080,13000,1960
10436,312000.0,4.0,1.0,1.5,0,0,3,6,1190,0,1060,7320,1926
10437,350000.0,3.0,2.5,1.0,0,0,3,8,2180,0,2090,10775,1992
10438,690000.0,4.0,2.5,2.0,0,0,4,9,2120,0,2140,8122,1989
10439,375000.0,4.0,2.5,2.0,0,0,3,7,2210,0,1770,8770,1999
10440,575000.0,4.0,2.5,2.0,0,0,3,9,2510,0,2600,42612,1987
10441,646000.0,4.0,2.25,1.0,0,0,4,8,1600,900,2290,8927,1978
10442,239950.0,3.0,2.5,2.0,0,0,4,7,1560,0,1510,12240,1974
10443,400000.0,5.0,2.5,1.5,0,0,4,7,1710,800,1270,6741,1929
10444,455000.0,4.0,1.75,1.0,0,0,3,8,3060,0,2180,43995,1958
10445,240000.0,3.0,2.0,1.0,0,0,3,7,1310,0,1310,8392,1990
10446,3400000.0,4.0,4.0,2.0,0,0,3,11,3280,980,4260,10408,2010
10447,695000.0,3.0,2.0,1.5,0,0,5,7,1680,820,1550,3060,1922
10448,304950.0,2.0,1.0,1.0,0,0,5,6,670,0,710,6720,1942
10449,650000.0,3.0,1.75,1.0,0,2,4,8,1140,700,1670,4000,1914
10450,402500.0,3.0,1.75,2.0,0,0,3,7,1480,0,1480,2197,1995
10451,482000.0,3.0,2.5,2.0,0,0,3,7,2420,0,2420,5577,1998
10452,655000.0,3.0,2.0,1.0,0,0,5,7,1120,700,1920,4480,1923
10453,577000.0,5.0,2.75,2.0,0,0,5,7,1940,0,1940,4230,1951
10454,350000.0,3.0,2.5,2.0,0,0,3,7,1630,0,1660,4504,1986
10455,415000.0,4.0,2.25,1.0,0,2,3,8,1680,840,2300,8000,1970
10456,396400.0,4.0,2.5,2.0,0,0,2,7,2120,0,2000,215186,1983
10457,654300.0,3.0,2.5,2.0,0,0,3,9,2490,0,2870,7598,2000
10458,774950.0,4.0,2.5,2.0,0,0,3,10,3410,0,3350,175421,2004
10459,855000.0,4.0,2.0,2.0,0,2,3,8,2380,0,2112,6600,1925
10460,1145000.0,3.0,2.5,2.0,0,0,5,8,1670,820,2310,4000,1918
10461,330000.0,2.0,2.5,2.0,0,0,3,7,1240,0,1520,2468,2007
10462,290000.0,4.0,2.25,1.0,0,0,4,7,1400,500,1700,11850,1959
10463,519500.0,3.0,3.0,1.5,0,0,3,8,2390,0,1540,26979,2008
10464,450000.0,3.0,1.75,1.0,0,0,3,7,1400,410,1934,12600,1977
10465,3120000.0,3.0,3.5,2.0,1,4,3,12,4490,0,2710,51330,1993
10466,265000.0,3.0,1.0,1.5,0,0,3,7,1620,0,2070,11970,1928
10467,359000.0,4.0,2.5,2.0,0,0,3,8,2640,0,2150,7683,1990
10468,2000000.0,4.0,3.75,2.0,0,3,3,10,2510,360,2870,6354,2012
10469,1050000.0,4.0,2.5,1.0,0,2,3,8,2030,1220,2970,48037,1985
10470,402500.0,2.0,1.0,1.0,0,0,5,6,800,0,1310,4200,1946
10471,450000.0,3.0,1.75,1.0,0,0,4,7,1360,0,1570,7840,1957
10472,262500.0,5.0,2.25,1.0,0,0,3,7,1130,820,1670,8550,1980
10473,285000.0,4.0,2.25,2.0,0,0,3,8,1970,0,1790,7500,1979
10474,290000.0,3.0,2.5,2.0,0,0,3,7,2020,0,2170,4600,2005
10475,752500.0,2.0,2.5,1.0,0,0,3,8,2280,0,1640,5931,2005
10476,820000.0,4.0,2.75,2.0,0,0,3,10,3540,0,3540,11538,1998
10477,292000.0,3.0,2.5,2.0,0,0,3,8,1560,0,1310,2698,1999
10478,213000.0,2.0,1.0,1.0,0,2,3,6,750,0,1430,6451,1937
10479,400000.0,4.0,3.0,2.0,0,0,3,7,2240,0,1060,6300,1993
10480,202000.0,1.0,0.75,1.0,0,0,3,6,590,0,980,5650,1944
10481,484000.0,1.0,,1.0,0,0,4,7,690,0,1690,19290,1948
10482,617450.0,3.0,2.0,1.0,0,0,3,7,1080,500,1650,14407,1981
10483,250000.0,3.0,1.0,1.0,0,0,4,7,1040,0,1170,9450,1956
10484,405000.0,5.0,1.75,1.0,0,0,3,7,960,920,1580,10000,1963
10485,325000.0,2.0,1.0,1.0,0,0,3,7,1070,0,1300,9670,1951
10486,301350.0,3.0,3.0,1.0,0,0,5,7,1040,820,1490,8160,1954
10487,425000.0,2.0,1.75,1.0,0,0,3,7,1050,500,1370,5000,1940
10488,460000.0,3.0,1.0,1.0,0,0,3,8,1470,390,1770,6175,1954
10489,938000.0,3.0,2.5,2.0,0,2,3,10,3090,0,3410,12157,1992
10490,348000.0,3.0,1.75,1.0,0,0,3,8,1320,400,2200,9170,1985
10491,435000.0,2.0,1.0,1.5,0,0,5,7,1260,0,1720,4080,1926
10492,227950.0,3.0,1.5,1.0,0,0,4,7,1120,0,1790,8760,1963
10493,425000.0,2.0,1.0,1.0,0,0,3,6,900,350,1520,5020,1948
10494,550000.0,3.0,2.0,1.5,0,0,3,7,1810,0,1518,2945,1925
10495,347500.0,3.0,2.5,2.0,0,0,4,8,1890,0,2000,7226,1992
10496,397000.0,4.0,1.75,1.0,0,0,3,7,1620,400,1870,4000,1959
10497,410000.0,4.0,1.75,1.0,0,0,4,7,1490,300,1870,11760,1969
10498,780000.0,3.0,3.5,2.0,0,0,3,10,3190,0,3230,7189,1998
10499,1350000.0,4.0,3.25,1.5,0,0,5,9,2700,330,1890,4415,1925
10500,476000.0,3.0,2.25,2.0,0,0,3,7,1630,0,1690,3200,2004
10501,390000.0,3.0,1.75,1.0,0,0,4,7,1180,0,2780,45302,1967
10502,226500.0,3.0,2.0,1.0,0,0,4,7,1560,0,1560,7200,1968
10503,495000.0,3.0,2.0,2.0,0,0,3,7,1340,0,1370,5100,1984
10504,1500000.0,5.0,3.25,1.0,0,2,4,9,2590,0,2780,11989,1968
10505,385000.0,3.0,1.0,1.0,0,0,3,6,880,140,1800,5950,1950
10506,535950.0,3.0,2.5,2.0,0,0,3,9,2370,0,2990,5418,2003
10507,910000.0,4.0,2.5,2.5,0,0,3,10,3170,0,3360,35610,1989
10508,465000.0,2.0,1.0,1.0,0,0,3,7,1120,0,1620,4000,1926
10509,495000.0,3.0,1.75,1.0,0,0,3,8,1440,0,2190,11787,1983
10510,250000.0,4.0,2.0,1.5,0,0,5,6,1470,700,1030,5477,1920
10511,1225000.0,4.0,2.25,2.0,0,0,4,10,2280,1210,2540,6223,1928
10512,400000.0,4.0,2.25,2.0,0,0,3,7,1970,0,1880,7793,1973
10513,715000.0,4.0,2.5,2.0,0,0,3,10,2780,0,2980,11454,1987
